Unnamed: 0,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
5399,0,39,0,1,0,0,0,3,0,124,1
5400,0,56,1,1,0,0,0,2,1,38,0
5401,0,28,0,0,0,0,0,6,0,121,0
5402,1,26,0,0,0,0,0,6,0,388,1
5403,0,24,2,0,0,0,0,5,0,334,1
5404,0,51,1,0,0,0,0,0,1,91,0
5405,0,51,1,0,0,0,0,1,0,203,0
5406,0,28,0,0,0,0,1,7,0,166,0
5407,1,36,0,0,0,0,0,1,1,38,0
5409,1,38,0,1,0,0,0,0,1,38,0
5410,0,23,2,0,0,0,0,1,0,166,0
5411,0,28,0,1,0,0,0,5,1,38,1
5412,1,29,0,1,0,0,0,7,0,388,1
5414,1,38,0,0,0,0,0,0,0,250,0
5415,0,29,0,0,0,0,0,0,1,38,0
5416,1,34,0,0,0,0,0,1,0,67,0
5417,0,29,0,0,0,0,0,11,0,124,1
5418,0,34,0,0,0,0,0,8,1,38,0
5419,0,26,0,0,0,0,0,6,0,49,1
5420,0,58,1,0,0,0,0,0,0,149,0
5421,0,37,0,0,0,0,0,6,0,388,1
5423,0,48,1,1,0,0,0,0,1,216,1
5425,0,30,0,0,0,0,0,1,0,44,1
5426,0,44,0,0,0,0,0,0,0,307,0
5429,0,36,0,1,0,0,0,5,0,124,0
5430,1,29,0,0,0,1,0,11,0,388,1
5431,1,23,2,0,0,0,0,0,1,38,0
5432,0,53,1,0,0,0,0,3,0,16,1
5434,0,35,0,0,0,0,0,8,1,38,0
5435,1,39,0,1,0,0,0,3,0,388,0
5436,0,21,2,0,1,0,0,1,0,149,1
5437,1,26,0,1,0,0,0,2,0,297,1
5438,0,26,0,0,1,0,0,10,0,388,1
5439,0,28,0,0,0,0,0,8,1,38,1
5440,1,21,2,1,0,3,1,3,1,38,1
5441,0,37,0,0,0,0,0,8,0,388,0
5443,0,22,2,0,1,0,0,12,0,282,1
5445,0,28,0,0,0,8,2,12,0,282,1
5446,1,56,1,1,0,0,0,0,1,38,0
5448,0,30,0,1,0,0,0,0,0,281,0
5449,0,27,0,0,0,0,0,2,0,389,0
5450,0,29,0,0,0,0,0,0,0,3,0
5452,1,27,0,1,0,0,0,6,0,162,0
5453,0,43,0,0,0,0,0,15,1,303,1
5454,1,53,1,0,0,0,0,5,0,370,0
5455,0,27,0,0,1,0,0,6,0,178,1
5456,0,26,0,0,0,1,0,6,1,388,0
5457,1,24,2,1,0,0,0,1,0,388,0
5458,0,30,0,0,0,0,0,0,0,250,0
5459,0,56,1,0,0,0,0,6,0,282,1
5460,0,26,0,0,0,0,0,4,0,124,0
5461,0,24,2,0,2,1,0,3,1,38,1
5462,0,30,0,0,0,0,0,6,1,367,1
5464,0,54,1,0,0,0,0,4,0,388,0
5465,0,23,2,0,0,0,0,0,0,388,1
5466,0,25,0,0,0,0,0,1,0,86,1
5468,1,36,0,0,0,0,0,13,0,282,1
5469,0,21,2,0,0,0,0,1,0,166,1
5470,0,26,0,1,0,0,0,10,0,388,1
5471,0,26,0,1,0,0,3,10,1,122,1
5472,0,45,1,1,0,0,0,0,0,149,0
5473,0,47,1,1,0,0,0,1,1,38,0
5478,0,31,0,0,0,0,0,2,0,166,0
5479,0,21,2,0,0,0,0,0,0,378,1
5480,1,28,0,0,1,0,0,1,1,38,1
5481,0,29,0,1,1,0,1,9,0,340,1
5482,0,28,0,0,0,0,0,2,0,219,0
5483,1,25,0,1,0,0,0,1,1,21,1
5484,0,22,2,0,0,0,0,0,0,166,1
5485,1,21,2,0,0,0,0,0,0,378,0
5486,0,48,1,1,0,0,0,0,0,166,1
5487,0,25,0,0,0,0,1,4,0,59,1
5488,0,37,0,0,0,0,0,7,0,340,0
5489,0,31,0,1,0,0,0,5,0,340,1
5490,0,56,1,0,0,0,0,0,1,38,0
5491,0,24,2,0,0,0,0,0,1,123,0
5492,0,30,0,0,0,0,0,15,0,193,1
5493,0,47,1,1,0,0,0,5,1,92,0
5494,0,66,1,1,0,0,0,2,1,380,0
5495,0,51,1,0,0,0,0,21,0,388,1
5497,0,76,1,0,0,0,0,0,0,15,0
5498,1,28,0,1,0,0,0,3,0,58,1
5499,0,35,0,0,0,0,0,1,1,38,0
5500,0,44,0,0,0,0,0,6,0,154,1
5502,0,38,0,0,1,0,1,7,0,149,1
5503,0,24,2,0,0,0,0,0,0,162,0
5505,0,36,0,1,0,0,0,0,0,282,0
5506,0,20,2,0,0,0,0,0,0,74,1
5507,0,21,2,0,0,0,1,0,0,44,1
5508,0,27,0,0,0,0,0,7,0,388,1
5509,0,28,0,0,0,1,0,18,0,282,1
5510,0,52,1,0,0,0,0,0,1,38,1
5511,0,39,0,1,0,0,0,16,0,388,1
5512,0,19,2,0,0,0,0,0,0,302,1
5514,0,40,0,0,0,0,0,2,0,154,0
5515,0,30,0,1,0,0,0,5,0,166,1
5516,0,28,0,1,0,0,0,0,0,197,1
5517,0,27,0,1,0,0,0,0,1,38,0
5518,0,23,2,0,0,0,0,3,0,282,1
5520,0,25,0,0,0,0,0,7,0,388,0
5523,1,24,2,0,0,0,0,0,0,109,0
5524,0,44,0,1,0,0,0,0,0,124,0
5525,0,44,0,0,0,0,0,0,0,156,0
5526,1,23,2,0,0,0,0,0,1,38,0
5527,1,31,0,1,0,0,1,2,0,58,1
5528,0,27,0,0,0,0,1,0,0,83,0
5529,1,26,0,1,0,0,0,1,0,290,1
5530,0,57,1,0,0,0,0,16,1,38,1
5531,0,55,1,1,0,0,0,0,0,45,0
5533,1,36,0,1,0,0,0,7,0,155,1
5535,0,30,0,0,0,0,0,18,1,213,1
5536,0,34,0,0,0,0,0,0,0,282,1
5537,0,24,2,0,0,0,0,1,0,388,0
5538,0,21,2,0,0,0,0,0,0,33,1
5539,0,42,0,0,0,0,0,7,0,124,0
5540,1,34,0,1,0,0,0,12,0,282,1
5541,0,30,0,0,0,0,0,3,1,123,0
5542,0,40,0,1,0,0,0,6,0,65,0
5545,0,30,0,0,0,0,0,13,0,107,1
5547,0,31,0,1,0,0,0,3,1,38,1
5549,0,27,0,1,0,0,0,1,1,38,0
5550,0,22,2,0,0,0,1,0,0,388,1
5551,0,37,0,0,0,0,0,3,1,38,0
5552,0,25,0,0,0,0,0,1,0,275,0
5553,0,45,1,1,0,0,0,2,0,388,0
5554,0,22,2,0,0,0,0,1,0,388,1
5555,0,31,0,1,0,0,0,1,0,44,0
5556,0,23,2,0,0,0,0,0,0,219,0
5557,0,21,2,0,0,0,0,0,0,263,0
5558,0,28,0,0,0,0,0,6,1,38,1
5559,0,35,0,0,0,0,0,0,0,149,0
5560,0,29,0,0,0,1,1,4,0,166,1
5561,0,23,2,0,0,0,0,2,0,52,1
5562,0,28,0,0,0,0,0,7,0,388,1
5563,1,34,0,1,0,0,0,0,1,122,1
5564,1,32,0,1,0,0,0,5,0,54,0
5566,0,25,0,0,0,0,0,2,0,388,0
5567,0,34,0,1,0,1,0,15,0,282,0
5568,0,47,1,0,0,0,0,4,0,154,1
5570,1,30,0,0,0,0,0,4,0,78,0
5571,0,22,2,1,0,0,0,0,1,38,1
5573,1,47,1,0,0,0,0,7,0,282,1
5574,0,37,0,1,0,0,0,3,0,124,0
5575,0,37,0,0,0,0,0,8,1,38,0
5576,0,26,0,0,0,0,0,7,0,250,1
5577,1,31,0,1,0,0,0,0,1,38,0
5578,0,20,2,1,0,0,3,0,0,149,1
5579,0,22,2,0,0,0,0,0,0,59,1
5580,0,33,0,0,0,0,1,14,0,124,1
5581,0,30,0,0,0,0,0,1,1,38,0
5582,0,27,0,1,0,0,0,5,0,282,1
5583,0,24,2,0,0,0,0,2,1,38,1
5584,1,20,2,0,0,0,0,1,1,38,0
5585,0,29,0,0,0,0,0,0,1,38,0
5586,0,24,2,1,0,0,0,0,0,144,0
5589,1,36,0,0,0,0,0,1,0,166,0
5590,0,23,2,0,0,0,0,0,1,38,1
5591,0,21,2,0,0,0,1,1,0,282,1
5592,0,29,0,0,0,0,0,6,0,154,1
5593,0,25,0,0,1,4,0,10,0,124,1
5594,1,22,2,0,0,0,0,1,0,266,0
5595,0,29,0,0,0,0,0,4,1,26,0
5596,1,26,0,0,0,0,0,0,1,307,0
5597,1,50,1,1,0,0,0,7,1,80,1
5598,0,32,0,0,0,0,0,1,0,139,0
5599,0,45,1,0,0,0,0,0,0,149,0
5600,0,30,0,0,0,0,0,1,0,12,0
5601,0,25,0,0,0,0,0,0,0,77,0
5602,1,44,0,1,0,0,0,10,0,151,1
5603,0,58,1,0,0,0,0,0,0,162,1
5604,0,24,2,0,0,0,0,5,0,250,0
5605,0,20,2,0,0,1,0,1,0,166,1
5606,0,29,0,1,0,0,0,0,1,38,1
5607,0,21,2,1,0,0,0,1,0,388,0
5610,1,46,1,1,0,0,0,1,0,388,0
5611,0,29,0,0,0,1,0,17,0,124,1
5612,0,30,0,0,0,0,0,0,0,282,1
5613,0,55,1,0,0,0,0,8,0,124,1
5615,0,47,1,1,0,0,0,2,1,91,0
5617,0,30,0,0,0,0,0,13,0,148,1
5618,0,24,2,0,0,0,3,4,0,124,1
5620,0,45,1,1,0,0,0,0,0,166,1
5621,0,26,0,0,0,0,0,2,1,253,0
5622,1,42,0,1,0,0,0,0,1,91,0
5623,0,34,0,0,0,0,0,1,1,38,0
5624,0,21,2,0,0,0,0,0,1,303,1
5625,1,69,1,1,0,0,0,2,1,183,0
5626,0,24,2,1,0,0,1,5,0,388,1
5627,0,45,1,0,0,0,0,1,1,303,0
5629,0,25,0,0,0,3,1,8,1,38,1
5630,0,52,1,0,0,0,0,2,1,92,0
5631,0,30,0,1,0,0,0,0,0,149,0
5632,1,26,0,0,0,0,0,0,1,38,0
5633,0,34,0,0,0,0,0,0,0,147,1
5636,0,38,0,0,0,0,0,2,1,253,1
5638,0,23,2,0,0,2,2,4,0,250,1
5639,0,30,0,0,0,0,0,0,1,92,0
5642,1,22,2,0,0,0,0,0,0,307,0
5643,0,35,0,0,0,0,0,6,0,388,0
5644,0,24,2,0,0,0,0,0,0,378,1
5645,0,35,0,0,0,0,0,1,1,38,0
5646,0,25,0,0,0,0,0,2,0,166,0
5647,0,58,1,1,0,0,0,3,1,63,0
5648,0,27,0,0,0,0,0,7,0,124,1
5649,0,24,2,0,0,0,1,6,0,302,1
5650,0,33,0,1,0,0,0,2,1,91,0
5651,0,44,0,1,0,0,0,4,0,124,0
5652,0,30,0,0,0,0,0,3,0,166,0
5653,1,39,0,0,0,0,0,2,0,388,0
5654,0,28,0,1,0,0,0,0,0,77,0
5655,0,34,0,0,0,0,0,1,0,297,0
5656,0,26,0,0,0,0,0,1,0,388,1
5657,0,23,2,0,0,0,0,0,0,219,0
5658,0,29,0,1,0,0,1,11,0,282,1
5659,0,31,0,0,0,0,0,0,1,38,0
5660,0,38,0,0,0,0,0,1,0,388,0
5661,0,30,0,0,0,0,0,14,0,388,1
5662,0,21,2,1,0,0,0,2,0,166,1
5663,0,44,0,0,0,0,0,0,0,154,0
5664,0,52,1,0,0,0,0,0,0,149,0
5665,0,30,0,0,0,0,0,6,0,166,1
5666,0,31,0,0,0,0,0,9,0,19,1
5667,1,21,2,0,0,1,0,2,0,107,0
5668,0,77,1,1,0,0,0,1,1,92,0
5669,0,61,1,1,0,0,0,4,0,378,0
5670,1,41,0,0,0,0,0,0,1,38,0
5671,1,24,2,1,0,0,0,0,1,38,0
5672,1,34,0,0,0,0,0,5,0,388,0
5674,0,27,0,0,0,0,0,1,0,250,0
5675,0,25,0,0,0,0,2,6,1,80,1
5676,0,30,0,0,0,0,0,1,0,83,0
5677,0,59,1,0,0,0,0,0,0,378,0
5678,0,55,1,1,0,0,0,1,0,166,1
5680,0,32,0,1,0,0,0,0,0,44,1
5681,0,53,1,0,0,0,0,5,1,216,0
5682,0,50,1,1,0,0,0,1,1,38,0
5683,0,26,0,0,0,0,0,1,0,219,1
5684,0,21,2,0,0,0,1,2,0,239,1
5685,0,36,0,0,0,0,0,7,0,150,1
5686,0,35,0,0,0,0,0,16,0,388,1
5687,1,25,0,1,0,0,0,0,1,38,0
5688,1,31,0,1,0,0,0,2,1,26,0
5689,1,26,0,0,0,0,0,1,0,166,0
5690,0,25,0,1,0,0,0,0,1,92,0
5691,0,32,0,0,0,0,0,0,1,38,0
5692,0,40,0,1,0,0,0,5,0,219,0
5693,0,35,0,0,0,0,0,0,0,235,0
5694,0,27,0,0,0,0,0,2,0,389,0
5695,0,33,0,0,0,0,0,12,0,340,1
5696,0,36,0,0,0,0,0,1,0,388,0
5697,0,30,0,1,0,0,0,2,0,282,0
5698,0,30,0,0,0,0,0,0,0,282,0
5699,0,41,0,0,0,0,0,19,0,388,0
5701,1,29,0,1,0,0,0,0,0,282,0
5703,0,25,0,1,0,0,0,0,0,282,0
5704,0,50,1,1,0,0,0,0,0,262,0
5705,0,35,0,1,0,0,0,4,0,388,0
5706,0,37,0,0,1,0,0,17,0,236,1
5707,0,43,0,0,0,0,0,4,0,388,1
5708,0,29,0,1,0,0,0,12,1,81,1
5709,1,61,1,1,0,0,0,0,0,282,0
5710,1,22,2,0,0,0,0,4,0,282,1
5711,0,27,0,1,0,0,0,2,0,388,1
5714,1,34,0,0,0,0,0,1,1,38,0
5715,0,24,2,0,0,0,0,0,0,70,0
5717,1,20,2,0,0,0,1,0,1,38,1
5718,0,30,0,0,0,0,0,0,1,38,0
5719,1,43,0,0,0,0,0,0,1,38,0
5720,0,51,1,1,0,0,0,4,0,154,1
5721,0,37,0,0,0,0,0,9,0,109,0
5722,0,42,0,0,1,0,0,7,0,282,1
5723,1,29,0,0,0,0,0,1,0,388,0
5725,1,24,2,1,0,0,0,0,1,38,0
5726,0,36,0,1,0,0,0,12,0,388,0
5727,0,39,0,1,0,0,0,0,0,153,1
5728,0,32,0,0,0,0,0,2,1,38,0
5730,0,38,0,0,0,0,0,0,1,38,0
5731,1,27,0,0,0,0,0,8,0,388,0
5733,1,30,0,1,0,0,0,0,0,166,1
5734,1,43,0,1,0,0,0,0,1,38,1
5735,0,30,0,0,6,0,0,8,1,38,1
5737,1,26,0,1,0,0,0,1,1,26,0
5738,0,37,0,1,0,0,0,3,0,282,0
5739,0,25,0,1,0,0,0,5,0,124,1
5740,0,65,1,1,0,0,0,1,0,274,1
5741,0,52,1,0,0,0,0,0,0,282,1
5743,0,29,0,1,0,0,0,1,0,139,0
5744,0,32,0,1,0,0,0,3,0,388,0
5745,0,36,0,0,0,0,0,0,1,38,1
5746,0,21,2,0,0,2,6,8,0,388,1
5747,0,21,2,1,0,0,0,1,0,59,0
5748,0,47,1,1,0,0,0,13,1,38,1
5749,1,36,0,0,0,0,0,4,0,388,0
5750,1,25,0,0,0,0,0,6,0,124,1
5751,0,32,0,1,0,0,0,4,1,38,1
5752,0,43,0,1,0,0,0,1,0,203,0
5753,0,27,0,0,0,0,0,2,0,312,0
5754,0,26,0,0,0,0,0,8,1,38,1
5755,0,21,2,0,0,0,0,1,0,388,0
5756,0,34,0,0,0,0,0,0,1,38,0
5757,0,46,1,0,0,0,0,1,1,213,0
5758,0,40,0,0,2,0,0,23,1,253,1
5759,0,38,0,1,0,0,0,3,1,118,0
5760,0,41,0,0,0,0,0,7,0,388,0
5761,0,25,0,1,0,0,0,7,0,49,1
5762,0,21,2,1,0,0,0,1,0,50,0
5763,1,74,1,1,0,0,0,0,1,119,0
5764,0,41,0,1,0,0,0,5,1,38,1
5766,1,27,0,0,0,0,0,0,1,294,0
5767,0,30,0,0,0,1,0,1,1,19,0
5768,1,33,0,1,0,0,0,3,0,274,1
5769,0,24,2,1,0,0,0,2,1,123,0
5770,0,52,1,0,0,0,0,0,0,166,0
5771,1,29,0,1,0,0,0,0,1,38,0
5772,1,42,0,1,0,0,0,0,0,226,1
5773,1,30,0,1,0,0,1,1,0,124,0
5774,0,33,0,0,0,0,0,0,0,378,0
5775,0,38,0,0,0,0,0,1,0,149,0
5776,0,21,2,0,0,0,1,2,0,282,1
5777,1,41,0,1,0,0,0,9,1,216,1
5778,1,28,0,0,0,0,0,5,1,388,0
5780,1,52,1,0,0,0,0,3,0,137,0
5781,0,21,2,0,0,0,3,1,0,282,0
5782,1,22,2,0,0,0,0,1,0,388,0
5783,0,32,0,0,0,0,0,3,0,388,0
5784,0,25,0,0,0,0,0,0,0,74,1
5785,1,27,0,0,0,0,0,0,1,38,0
5786,0,35,0,1,0,0,0,0,0,250,0
5787,0,40,0,0,0,0,0,2,1,38,0
5788,1,29,0,0,0,0,0,0,0,7,0
5789,0,24,2,0,0,0,2,2,1,38,1
5790,0,24,2,0,5,1,0,10,0,282,1
5791,0,36,0,0,0,1,0,26,0,124,1
5793,0,26,0,0,0,0,0,5,0,124,0
5794,0,50,1,1,0,0,0,1,0,149,0
5795,0,21,2,0,0,0,0,1,0,166,1
5796,0,51,1,0,0,0,0,0,1,38,0
5797,0,24,2,0,0,0,2,2,0,166,1
5799,0,29,0,0,0,0,0,3,1,253,0
5800,1,25,0,1,0,0,0,0,1,38,0
5801,0,38,0,0,0,0,0,0,0,357,1
5802,0,46,1,1,0,0,0,1,0,388,0
5803,0,33,0,0,0,0,2,9,1,38,1
5804,0,31,0,0,0,1,0,19,0,221,1
5805,0,21,2,0,0,0,0,0,1,15,0
5806,0,60,1,0,0,0,0,1,1,38,1
5807,1,39,0,0,0,0,0,3,0,378,1
5810,0,35,0,0,0,0,0,4,0,388,0
5811,0,49,1,1,0,0,0,12,0,261,1
5812,0,26,0,0,0,0,0,1,1,38,0
5813,0,27,0,1,0,0,0,0,1,38,0
5814,0,22,2,0,0,1,3,2,0,124,0
5815,1,29,0,0,0,0,0,0,0,17,1
5816,0,31,0,0,0,0,0,0,1,282,0
5817,0,31,0,0,0,0,0,5,0,77,1
5818,1,29,0,0,0,0,0,0,0,44,0
5819,1,65,1,1,0,0,0,0,0,161,0
5820,1,34,0,0,0,0,0,1,1,38,0
5821,0,24,2,1,0,0,2,6,0,52,0
5822,0,46,1,0,0,0,0,0,1,92,0
5824,0,20,2,0,0,0,0,0,0,219,1
5825,0,29,0,0,0,0,0,16,0,162,1
5826,0,29,0,0,0,0,0,7,0,55,0
5827,1,56,1,1,0,0,0,3,0,370,0
5828,0,21,2,0,0,0,0,0,0,105,0
5829,0,40,0,0,0,0,0,0,0,282,1
5830,0,22,2,0,0,0,0,2,1,380,1
5831,0,39,0,1,0,0,0,0,1,123,0
5832,0,22,2,0,0,1,0,1,0,44,1
5833,1,27,0,0,0,0,0,5,0,388,1
5834,0,36,0,1,0,0,0,1,0,58,0
5835,0,30,0,0,0,0,0,0,0,68,0
5837,0,36,0,0,0,0,0,0,1,38,0
5839,0,32,0,0,0,0,0,0,0,308,0
5840,1,34,0,0,0,0,0,5,0,3,1
5841,0,23,2,0,0,0,0,0,1,253,0
5842,0,52,1,1,0,0,0,0,1,38,0
5843,0,20,2,1,0,1,1,1,0,240,1
5844,0,38,0,0,0,0,0,5,1,38,0
5845,0,46,1,1,0,0,0,0,1,122,0
5846,0,27,0,0,0,0,0,0,0,378,1
5847,0,20,2,0,0,0,0,2,0,12,1
5849,1,29,0,1,0,0,0,1,0,52,1
5850,1,35,0,0,0,0,0,7,0,124,1
5851,0,37,0,1,0,0,0,1,1,38,1
5852,0,63,1,1,0,0,0,0,0,79,0
5854,0,27,0,0,0,0,0,1,0,19,1
5855,0,27,0,0,0,0,0,0,0,59,0
5856,0,24,2,0,0,0,0,2,1,253,1
5857,0,30,0,0,0,0,0,1,0,124,1
5859,0,25,0,1,0,0,0,4,0,166,1
5861,0,27,0,0,0,0,0,0,1,38,0
5862,1,48,1,0,0,0,0,0,1,38,0
5863,1,26,0,0,0,0,0,1,1,38,0
5864,0,58,1,0,0,0,0,0,0,166,0
5865,0,23,2,1,0,0,2,1,0,52,1
5866,0,22,2,1,0,1,1,3,1,38,1
5868,0,41,0,0,0,0,0,0,0,388,0
5869,0,21,2,0,0,0,0,0,0,59,0
5871,0,26,0,0,0,0,0,0,1,38,0
5872,1,39,0,0,0,0,0,3,1,336,0
5874,0,46,1,1,0,0,0,0,1,38,0
5877,0,33,0,0,0,1,0,7,0,355,1
5878,0,36,0,0,0,0,0,2,0,388,1
5879,0,20,2,0,0,1,0,1,0,388,1
5880,0,32,0,1,0,0,0,0,1,38,0
5881,0,38,0,0,0,0,0,17,1,38,1
5882,0,64,1,0,0,0,0,1,1,119,0
5883,0,22,2,0,0,0,0,1,0,52,1
5884,0,69,1,1,0,0,0,0,1,123,1
5885,0,26,0,0,0,0,0,2,0,3,0
5886,1,27,0,0,0,0,0,1,1,38,1
5888,0,22,2,0,0,0,0,2,0,309,0
5889,1,43,0,1,0,0,0,0,0,19,0
5892,1,55,1,1,0,0,0,0,1,92,0
5893,0,34,0,0,0,0,0,0,1,213,0
5894,0,20,2,0,0,0,2,1,0,388,0
5895,0,22,2,0,0,0,0,1,1,303,1
5897,0,33,0,1,0,0,0,9,0,155,1
5898,0,55,1,1,0,0,0,7,0,152,0
5899,0,22,2,0,0,0,0,1,0,159,0
5900,0,55,1,0,0,0,0,1,0,388,0
5901,1,43,0,1,0,0,0,0,0,166,1
5902,0,21,2,0,0,0,3,0,0,219,1
5904,0,23,2,0,0,0,0,0,0,388,0
5905,1,28,0,1,0,0,0,1,1,166,0
5906,0,45,1,0,0,0,0,0,0,339,0
5907,0,39,0,0,0,0,0,1,0,3,0
5908,0,79,1,1,0,0,0,1,1,118,0
5909,0,48,1,1,0,0,0,1,0,117,0
5910,0,20,2,0,0,2,1,2,0,52,1
5911,0,31,0,0,1,0,0,5,1,388,0
5912,0,30,0,1,0,1,0,4,1,217,1
5913,0,32,0,0,0,0,0,5,0,124,1
5914,0,56,1,1,0,0,0,1,1,38,0
5916,0,43,0,0,0,0,0,2,1,38,0
5917,0,20,2,0,0,0,2,0,0,52,0
5918,0,27,0,0,0,0,0,21,0,237,1
5919,0,41,0,0,0,0,0,0,1,38,0
5920,0,24,2,0,0,0,0,1,0,340,0
5921,0,43,0,0,0,0,0,3,1,213,1
5922,1,33,0,0,0,0,0,1,0,388,0
5923,0,22,2,0,0,0,0,0,0,149,0
5924,0,34,0,0,0,0,0,3,0,19,0
5925,0,36,0,1,0,0,0,0,1,123,0
5926,0,69,1,1,0,0,0,0,0,124,0
5927,0,32,0,1,0,0,0,5,0,388,1
5928,0,22,2,0,0,0,0,1,0,103,1
5929,0,46,1,1,0,0,0,0,0,166,0
5930,0,34,0,1,0,0,0,1,1,38,0
5931,1,32,0,0,0,0,0,0,1,38,0
5932,0,39,0,0,0,0,0,0,1,123,0
5933,0,25,0,0,0,0,1,6,1,38,1
5934,1,21,2,0,0,0,1,0,1,38,1
5935,0,63,1,0,0,0,0,9,0,58,1
5936,0,24,2,1,0,0,0,8,0,149,1
5937,0,29,0,1,0,0,0,2,1,157,0
5938,0,20,2,0,0,3,0,3,0,282,1
5939,1,40,0,1,0,0,0,0,1,38,0
5940,0,30,0,0,0,0,0,7,0,388,1
5942,0,50,1,1,0,0,0,5,0,388,0
5943,0,37,0,0,0,0,0,4,1,81,1
5944,0,34,0,0,0,0,0,1,0,282,0
5945,1,35,0,0,0,0,0,0,0,166,0
5946,1,31,0,0,0,0,0,1,1,38,1
5947,0,23,2,1,0,0,1,10,0,388,0
5948,0,22,2,0,0,0,0,0,0,54,1
5949,0,37,0,1,0,0,0,2,0,388,1
5950,0,20,2,0,0,0,0,0,0,166,0
5952,0,26,0,1,0,0,0,2,0,275,0
5953,0,34,0,0,0,0,0,12,0,237,1
5954,0,59,1,1,0,0,0,2,1,91,1
5956,0,37,0,1,0,0,0,2,1,123,0
5957,0,38,0,0,0,0,0,0,0,151,1
5958,0,45,1,1,0,0,0,1,0,149,1
5959,0,22,2,0,0,0,0,1,0,261,0
5960,0,24,2,0,0,0,1,3,0,219,1
5961,0,25,0,0,0,0,0,5,0,19,0
5962,0,24,2,0,0,0,0,6,0,378,1
5964,0,20,2,0,0,0,0,1,1,38,1
5966,1,32,0,1,0,0,0,2,0,316,1
5968,0,49,1,0,0,0,0,3,0,282,1
5970,0,31,0,1,0,0,0,11,0,388,1
5971,0,58,1,1,0,0,0,7,0,282,1
5972,0,50,1,0,0,0,0,2,1,92,0
5973,0,26,0,0,0,1,1,11,0,340,1
5974,0,20,2,0,1,0,0,1,0,388,0
5976,0,51,1,1,0,0,0,1,1,38,1
5977,0,30,0,0,0,0,0,2,1,38,0
5978,0,39,0,0,0,0,0,0,1,38,0
5980,0,26,0,0,0,0,0,2,0,16,0
5982,0,20,2,0,0,0,0,0,1,38,0
5984,1,26,0,1,0,0,0,0,0,282,0
5985,0,26,0,0,0,0,0,5,0,54,0
5986,0,20,2,1,0,0,2,0,0,12,0
5987,0,28,0,0,0,0,0,0,0,79,1
5988,0,23,2,0,0,1,2,1,1,122,1
5989,1,21,2,0,0,0,0,0,1,294,0
5990,0,25,0,0,0,0,0,0,0,282,1
5991,0,30,0,1,0,0,0,0,0,54,0
5992,0,21,2,1,0,2,7,2,0,287,1
5993,0,20,2,1,1,0,0,1,0,388,1
5994,0,24,2,1,0,0,0,5,0,388,1
5995,0,35,0,0,0,0,0,22,0,250,1
5996,1,27,0,0,0,0,0,0,0,98,1
5997,0,50,1,1,0,0,0,2,0,388,1
5998,0,25,0,0,0,0,0,5,1,388,0
6000,0,31,0,0,1,1,1,12,1,303,1
6001,0,26,0,0,0,0,0,0,0,166,0
6002,0,22,2,0,0,0,0,0,0,298,0
6003,0,29,0,0,0,0,0,0,0,250,0
6004,0,33,0,0,0,0,0,2,0,67,1
6005,0,52,1,1,0,0,0,1,0,50,0
6006,0,37,0,0,0,0,0,0,1,38,1
6007,0,21,2,0,0,0,0,0,0,282,0
6008,0,21,2,1,0,0,0,1,0,281,0
6009,1,20,2,1,0,0,0,0,0,161,1
6010,0,43,0,0,0,0,0,1,1,183,1
6011,0,30,0,1,0,0,0,1,0,166,1
6012,1,33,0,0,0,0,0,3,1,360,1
6013,0,24,2,0,0,0,0,3,0,10,0
6014,1,52,1,0,0,0,0,0,1,251,1
6015,1,30,0,0,0,0,0,11,0,78,1
6016,1,30,0,1,0,0,0,0,1,38,0
6017,0,47,1,0,0,0,0,13,0,124,1
6018,0,41,0,0,0,1,0,9,1,214,0
6019,0,21,2,0,1,0,0,4,0,388,1
6021,0,48,1,1,0,0,0,6,0,145,0
6022,0,52,1,0,0,0,0,2,0,282,1
6023,1,34,0,0,0,0,0,1,1,38,0
6024,0,35,0,1,0,0,0,0,0,275,1
6025,0,25,0,0,0,0,0,1,0,219,1
6027,0,24,2,0,0,0,1,1,0,219,1
6032,0,25,0,0,0,0,0,1,1,38,0
6033,0,34,0,0,0,1,0,20,0,282,1
6034,0,25,0,0,0,0,0,2,0,164,1
6035,0,24,2,0,1,0,0,4,0,250,1
6036,0,56,1,1,0,0,0,6,0,225,0
6037,0,23,2,0,0,0,0,0,0,149,0
6038,0,21,2,1,0,0,0,0,1,59,0
6039,0,66,1,1,0,0,0,0,1,38,0
6040,0,28,0,0,0,0,0,7,1,303,0
6041,0,29,0,1,0,0,0,0,1,123,0
6042,0,22,2,1,0,0,0,3,0,282,1
6043,0,39,0,1,0,0,0,0,0,19,0
6044,0,33,0,0,0,0,1,9,1,38,1
6045,0,29,0,1,0,0,0,2,0,388,1
6046,0,31,0,1,0,0,0,1,0,388,0
6047,0,22,2,0,0,0,0,0,1,38,0
6048,1,22,2,1,0,0,0,0,1,38,0
6049,0,35,0,1,0,0,2,3,0,282,0
6050,0,29,0,1,0,0,0,3,0,139,1
6053,0,56,1,1,0,0,0,1,0,156,0
6054,1,34,0,0,0,0,0,0,0,226,0
6055,0,23,2,0,0,0,0,1,0,166,1
6056,0,27,0,0,1,0,0,1,0,166,1
6057,0,43,0,1,0,0,0,2,0,388,0
